LOC,LOC_touched,NR,NFix,NAuth,LOC_added,MAX_LOC_added,Churn,MAX_Churn,AVG_Churn,AVG_Holiday,Buggy
87,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,2,1,0,1,1,1,0,0,0.0,35.0,NO
165,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
87,17,1,0,1,13,13,9,9,9.0,35.0,NO
112,0,0,0,0,0,0,0,0,0.0,35.0,NO
59,59,1,0,1,59,59,59,59,59.0,35.0,NO
440,18,3,1,2,9,8,0,1,0.0,35.0,NO
110,0,0,0,0,0,0,0,0,0.0,35.0,NO
83,0,0,0,0,0,0,0,0,0.0,35.0,NO
54,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
200,21,4,2,2,10,4,-1,0,-0.25,35.0,NO
157,0,0,0,0,0,0,0,0,0.0,35.0,NO
365,15,2,0,2,13,13,11,13,5.5,35.0,NO
73,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
545,89,4,0,3,60,41,31,17,7.75,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,0,0,0,0,0,0,0,0,0.0,35.0,NO
118,62,5,0,3,39,13,16,10,3.2,35.0,NO
132,2,1,0,1,1,1,0,0,0.0,35.0,NO
100,0,0,0,0,0,0,0,0,0.0,35.0,NO
78,2,1,0,1,1,1,0,0,0.0,35.0,NO
109,60,5,0,3,29,17,-2,7,-0.4,35.0,NO
40,0,0,0,0,0,0,0,0,0.0,35.0,NO
100,0,0,0,0,0,0,0,0,0.0,35.0,NO
75,61,2,1,2,35,24,9,14,4.5,35.0,NO
72,41,3,0,2,31,25,21,19,7.0,35.0,NO
42,6,2,1,2,3,3,0,1,0.0,35.0,NO
91,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
116,11,1,0,1,8,8,5,5,5.0,35.0,NO
315,71,2,1,1,45,30,19,15,9.5,35.0,NO
138,160,8,0,4,86,40,12,28,1.5,35.0,NO
76,0,0,0,0,0,0,0,0,0.0,35.0,NO
210,101,4,0,3,100,61,99,61,24.75,35.0,NO
135,19,2,0,2,19,14,19,14,9.5,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
94,8,1,0,1,8,8,8,8,8.0,35.0,NO
42,9,2,0,1,8,5,7,4,3.5,35.0,NO
48,0,0,0,0,0,0,0,0,0.0,35.0,NO
40,0,0,0,0,0,0,0,0,0.0,35.0,NO
124,46,3,0,1,31,18,16,15,5.3333335,35.0,NO
185,36,3,0,2,26,13,16,12,5.3333335,35.0,NO
45,9,2,1,2,4,4,-1,0,-0.5,35.0,NO
92,0,0,0,0,0,0,0,0,0.0,35.0,NO
113,67,4,0,2,34,15,1,14,0.25,35.0,NO
105,5,2,0,2,1,1,-3,0,-1.5,35.0,NO
29,9,3,0,1,6,3,3,3,1.0,35.0,NO
170,0,0,0,0,0,0,0,0,0.0,35.0,NO
196,13,3,2,1,7,5,1,2,0.33333334,35.0,NO
99,12,1,0,1,12,12,12,12,12.0,35.0,NO
40,0,0,0,0,0,0,0,0,0.0,35.0,NO
366,32,2,1,2,15,11,-2,1,-1.0,35.0,NO
38,0,0,0,0,0,0,0,0,0.0,35.0,NO
56,0,0,0,0,0,0,0,0,0.0,35.0,NO
206,107,4,0,2,69,37,31,34,7.75,35.0,NO
243,205,4,2,2,129,69,53,55,13.25,35.0,NO
66,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
128,0,0,0,0,0,0,0,0,0.0,35.0,NO
78,0,0,0,0,0,0,0,0,0.0,35.0,NO
107,6,1,0,1,6,6,6,6,6.0,35.0,NO
31,3,1,0,1,3,3,3,3,3.0,35.0,NO
103,221,5,0,3,162,146,103,146,20.6,35.0,NO
119,15,3,0,1,10,5,5,5,1.6666666,35.0,NO
272,108,8,1,3,52,22,-4,19,-0.5,35.0,NO
460,54,5,0,2,31,15,8,6,1.6,35.0,NO
43,9,3,0,1,6,3,3,3,1.0,35.0,NO
56,56,1,0,1,56,56,56,56,56.0,35.0,NO
115,50,2,0,1,37,22,24,14,12.0,35.0,NO
26,0,0,0,0,0,0,0,0,0.0,35.0,NO
114,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
46,2,1,0,1,1,1,0,0,0.0,35.0,NO
47,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,1,1,0,1,1,1,1,1,1.0,35.0,NO
64,0,0,0,0,0,0,0,0,0.0,35.0,NO
42,5,1,0,1,1,1,-3,0,-3.0,35.0,NO
94,0,0,0,0,0,0,0,0,0.0,35.0,NO
65,14,2,0,1,13,8,12,8,6.0,35.0,NO
66,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
33,0,0,0,0,0,0,0,0,0.0,35.0,NO
78,0,0,0,0,0,0,0,0,0.0,35.0,NO
84,88,3,0,2,86,76,84,76,28.0,35.0,NO
49,13,4,0,1,10,4,7,4,1.75,35.0,NO
122,50,3,0,2,27,25,4,4,1.3333334,35.0,NO
113,0,0,0,0,0,0,0,0,0.0,35.0,NO
135,366,7,1,3,185,50,4,5,0.5714286,35.0,NO
196,0,0,0,0,0,0,0,0,0.0,35.0,NO
130,40,2,1,2,20,15,0,5,0.0,35.0,NO
158,69,2,1,2,36,33,3,2,1.5,35.0,NO
179,335,7,0,3,257,197,179,197,25.571428,35.0,NO
33,15,4,0,1,11,5,7,4,1.75,35.0,NO
75,0,0,0,0,0,0,0,0,0.0,35.0,NO
33,0,0,0,0,0,0,0,0,0.0,35.0,NO
19,0,0,0,0,0,0,0,0,0.0,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
37,5,1,0,1,2,2,-1,0,-1.0,35.0,NO
102,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,106,2,0,1,106,53,106,53,53.0,35.0,NO
94,0,0,0,0,0,0,0,0,0.0,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
72,0,0,0,0,0,0,0,0,0.0,35.0,NO
104,2,1,0,1,1,1,0,0,0.0,35.0,NO
58,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,16,2,0,2,6,4,-4,0,-2.0,35.0,NO
42,0,0,0,0,0,0,0,0,0.0,35.0,NO
50,15,1,0,1,9,9,3,3,3.0,35.0,NO
393,14,2,0,2,13,10,12,10,6.0,35.0,NO
377,20,1,0,1,18,18,16,16,16.0,35.0,NO
59,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
77,0,0,0,0,0,0,0,0,0.0,35.0,NO
282,32,6,1,3,23,13,14,10,2.3333333,35.0,NO
166,47,2,1,2,25,19,3,4,1.5,35.0,NO
130,130,2,0,2,130,125,130,125,65.0,35.0,NO
30,1,1,1,1,0,0,-1,0,-1.0,35.0,NO
302,36,5,2,2,16,6,-4,1,-0.8,35.0,NO
131,20,2,0,2,19,16,18,15,9.0,35.0,NO
66,10,2,1,1,4,3,-2,0,-1.0,35.0,NO
34,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
180,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
149,174,4,0,3,112,65,50,56,12.5,35.0,NO
326,74,5,2,3,39,20,4,3,0.8,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
279,21,3,1,3,9,7,-3,2,-1.0,35.0,NO
53,0,0,0,0,0,0,0,0,0.0,35.0,NO
116,0,0,0,0,0,0,0,0,0.0,35.0,NO
195,89,8,3,3,42,19,-5,4,-0.625,35.0,NO
102,17,3,1,2,10,5,3,3,1.0,35.0,NO
91,0,0,0,0,0,0,0,0,0.0,35.0,NO
90,53,2,0,2,51,51,49,51,24.5,35.0,NO
88,51,2,1,2,40,36,29,27,14.5,35.0,NO
43,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
52,5,1,0,1,5,5,5,5,5.0,35.0,NO
64,0,0,0,0,0,0,0,0,0.0,35.0,NO
96,0,0,0,0,0,0,0,0,0.0,35.0,NO
250,8,1,0,1,8,8,8,8,8.0,35.0,NO
186,42,1,0,1,22,22,2,2,2.0,35.0,NO
255,0,0,0,0,0,0,0,0,0.0,35.0,NO
69,61,4,0,2,34,20,7,6,1.75,35.0,NO
145,2,1,0,1,0,0,-2,0,-2.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
189,8,2,0,2,0,0,-8,0,-4.0,35.0,NO
67,0,0,0,0,0,0,0,0,0.0,35.0,NO
35,35,1,0,1,35,35,35,35,35.0,35.0,NO
65,0,0,0,0,0,0,0,0,0.0,35.0,NO
46,5,1,1,1,3,3,1,1,1.0,35.0,NO
72,3,1,0,1,3,3,3,3,3.0,35.0,NO
267,30,3,1,2,28,13,26,11,8.666667,35.0,NO
442,66,5,0,2,22,10,-22,8,-4.4,35.0,NO
81,29,4,1,2,18,9,7,9,1.75,35.0,NO
105,0,0,0,0,0,0,0,0,0.0,35.0,NO
72,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
127,147,3,0,2,95,52,43,40,14.333333,35.0,NO
306,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
26,0,0,0,0,0,0,0,0,0.0,35.0,NO
199,3,1,0,1,3,3,3,3,3.0,35.0,NO
94,12,1,0,1,12,12,12,12,12.0,35.0,NO
68,0,0,0,0,0,0,0,0,0.0,35.0,NO
101,0,0,0,0,0,0,0,0,0.0,35.0,NO
101,101,1,0,1,101,101,101,101,101.0,35.0,NO
89,0,0,0,0,0,0,0,0,0.0,35.0,NO
38,0,0,0,0,0,0,0,0,0.0,35.0,NO
133,8,1,1,1,5,5,2,2,2.0,35.0,NO
65,0,0,0,0,0,0,0,0,0.0,35.0,NO
145,57,4,2,2,34,18,11,16,2.75,35.0,NO
69,69,1,1,1,69,69,69,69,69.0,35.0,NO
412,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,227,2,1,1,140,138,53,138,26.5,35.0,NO
35,0,0,0,0,0,0,0,0,0.0,35.0,NO
76,0,0,0,0,0,0,0,0,0.0,35.0,NO
163,17,4,0,2,13,9,9,9,2.25,35.0,NO
63,10,1,0,1,7,7,4,4,4.0,35.0,NO
43,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
93,2,1,1,1,0,0,-2,0,-2.0,35.0,NO
57,0,0,0,0,0,0,0,0,0.0,35.0,NO
158,112,4,0,3,74,32,36,18,9.0,35.0,NO
274,24,2,1,2,13,13,2,3,1.0,35.0,NO
99,15,3,0,1,10,5,5,5,1.6666666,35.0,NO
333,24,2,1,2,11,11,-2,0,-1.0,35.0,NO
39,0,0,0,0,0,0,0,0,0.0,35.0,NO
121,47,4,0,2,26,10,5,9,1.25,35.0,NO
34,9,2,0,1,8,5,7,4,3.5,35.0,NO
146,0,0,0,0,0,0,0,0,0.0,35.0,NO
855,12,3,1,3,5,4,-2,0,-0.6666667,35.0,NO
191,6,2,0,2,3,2,0,0,0.0,35.0,NO
65,0,0,0,0,0,0,0,0,0.0,35.0,NO
44,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
49,49,1,0,1,49,49,49,49,49.0,35.0,NO
35,0,0,0,0,0,0,0,0,0.0,35.0,NO
326,75,2,0,1,27,26,-21,0,-10.5,35.0,NO
216,387,9,1,3,161,61,-65,7,-7.2222223,35.0,NO
77,0,0,0,0,0,0,0,0,0.0,35.0,NO
33,0,0,0,0,0,0,0,0,0.0,35.0,NO
62,0,0,0,0,0,0,0,0,0.0,35.0,NO
31,15,3,0,2,9,5,3,4,1.0,35.0,NO
64,0,0,0,0,0,0,0,0,0.0,35.0,NO
112,0,0,0,0,0,0,0,0,0.0,35.0,NO
746,45,4,0,3,24,12,3,5,0.75,35.0,NO
62,0,0,0,0,0,0,0,0,0.0,35.0,NO
458,26,3,0,3,6,4,-14,0,-4.6666665,35.0,NO
209,86,4,0,3,57,51,28,24,7.0,35.0,NO
93,0,0,0,0,0,0,0,0,0.0,35.0,NO
36,36,1,0,1,36,36,36,36,36.0,35.0,NO
26,0,0,0,0,0,0,0,0,0.0,35.0,NO
599,89,10,4,4,62,11,35,11,3.5,35.0,NO
46,0,0,0,0,0,0,0,0,0.0,35.0,NO
100,123,4,1,2,65,44,7,38,1.75,35.0,NO
174,196,2,0,2,185,180,174,180,87.0,35.0,NO
110,27,2,0,2,20,20,13,14,6.5,35.0,NO
92,0,0,0,0,0,0,0,0,0.0,35.0,NO
34,0,0,0,0,0,0,0,0,0.0,35.0,NO
304,2,1,0,1,1,1,0,0,0.0,35.0,NO
199,199,1,0,1,199,199,199,199,199.0,35.0,NO
62,0,0,0,0,0,0,0,0,0.0,35.0,NO
137,0,0,0,0,0,0,0,0,0.0,35.0,NO
167,73,2,0,2,30,28,-13,0,-6.5,35.0,NO
122,0,0,0,0,0,0,0,0,0.0,35.0,NO
582,410,4,0,3,227,200,44,113,11.0,35.0,NO
54,0,0,0,0,0,0,0,0,0.0,35.0,NO
69,0,0,0,0,0,0,0,0,0.0,35.0,NO
58,9,1,0,1,9,9,9,9,9.0,35.0,NO
691,89,2,0,1,74,46,59,35,29.5,35.0,NO
45,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,82,2,0,1,82,41,82,41,41.0,35.0,NO
245,5,1,0,1,2,2,-1,0,-1.0,35.0,NO
73,0,0,0,0,0,0,0,0,0.0,35.0,NO
39,5,1,0,1,3,3,1,1,1.0,35.0,NO
87,0,0,0,0,0,0,0,0,0.0,35.0,NO
39,0,0,0,0,0,0,0,0,0.0,35.0,NO
705,64,3,1,2,31,25,-2,0,-0.6666667,35.0,NO
113,175,6,0,2,144,110,113,110,18.833334,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
106,77,4,0,3,63,35,49,28,12.25,35.0,NO
66,41,2,0,2,27,20,13,15,6.5,35.0,NO
122,0,0,0,0,0,0,0,0,0.0,35.0,NO
66,18,2,0,2,9,7,0,1,0.0,35.0,NO
108,0,0,0,0,0,0,0,0,0.0,35.0,NO
666,111,4,2,2,51,36,-9,2,-2.25,35.0,NO
59,15,1,0,1,8,8,1,1,1.0,35.0,NO
227,12,2,1,2,6,6,0,1,0.0,35.0,NO
52,0,0,0,0,0,0,0,0,0.0,35.0,NO
183,183,2,0,1,183,177,183,177,91.5,35.0,NO
27,0,0,0,0,0,0,0,0,0.0,35.0,NO
47,0,0,0,0,0,0,0,0,0.0,35.0,NO
189,32,4,0,2,20,10,8,10,2.0,35.0,NO
42,0,0,0,0,0,0,0,0,0.0,35.0,NO
216,2,1,0,1,1,1,0,0,0.0,35.0,NO
42,0,0,0,0,0,0,0,0,0.0,35.0,NO
107,25,2,0,1,8,7,-9,0,-4.5,35.0,NO
170,24,1,1,1,12,12,0,0,0.0,35.0,NO
112,9,2,0,2,9,6,9,6,4.5,35.0,NO
102,37,4,1,1,26,12,15,10,3.75,35.0,NO
35,0,0,0,0,0,0,0,0,0.0,35.0,NO
873,311,10,2,3,198,137,85,56,8.5,35.0,NO
53,13,1,1,1,11,11,9,9,9.0,35.0,NO
46,5,1,0,1,5,5,5,5,5.0,35.0,NO
80,0,0,0,0,0,0,0,0,0.0,35.0,NO
158,0,0,0,0,0,0,0,0,0.0,35.0,NO
51,0,0,0,0,0,0,0,0,0.0,35.0,NO
243,149,5,0,2,101,56,53,46,10.6,35.0,NO
136,0,0,0,0,0,0,0,0,0.0,35.0,NO
70,0,0,0,0,0,0,0,0,0.0,35.0,NO
354,67,1,0,1,61,61,55,55,55.0,35.0,NO
47,0,0,0,0,0,0,0,0,0.0,35.0,NO
80,40,1,0,1,15,15,-10,0,-10.0,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
140,0,0,0,0,0,0,0,0,0.0,35.0,NO
116,21,2,0,2,7,6,-7,0,-3.5,35.0,NO
48,0,0,0,0,0,0,0,0,0.0,35.0,NO
87,3,1,1,1,0,0,-3,0,-3.0,35.0,NO
209,3,1,0,1,2,2,1,1,1.0,35.0,NO
86,110,3,0,1,55,46,0,40,0.0,35.0,NO
67,0,0,0,0,0,0,0,0,0.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
76,0,0,0,0,0,0,0,0,0.0,35.0,NO
86,0,0,0,0,0,0,0,0,0.0,35.0,NO
63,2,1,0,1,1,1,0,0,0.0,35.0,NO
46,46,1,0,1,46,46,46,46,46.0,35.0,NO
35,0,0,0,0,0,0,0,0,0.0,35.0,NO
101,13,2,1,2,6,6,-1,0,-0.5,35.0,NO
135,0,0,0,0,0,0,0,0,0.0,35.0,NO
181,16,1,0,1,16,16,16,16,16.0,35.0,NO
169,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,0,0,0,0,0,0,0,0,0.0,35.0,NO
228,0,0,0,0,0,0,0,0,0.0,35.0,NO
203,24,1,0,1,21,21,18,18,18.0,35.0,NO
406,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
19,0,0,0,0,0,0,0,0,0.0,35.0,NO
619,8,1,0,1,4,4,0,0,0.0,35.0,NO
64,4,2,0,2,3,2,2,2,1.0,35.0,NO
87,25,1,0,1,18,18,11,11,11.0,35.0,NO
177,31,4,2,1,14,8,-3,2,-0.75,35.0,NO
76,4,1,0,1,2,2,0,0,0.0,35.0,NO
69,9,1,0,1,4,4,-1,0,-1.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
97,0,0,0,0,0,0,0,0,0.0,35.0,NO
74,0,0,0,0,0,0,0,0,0.0,35.0,NO
280,81,3,0,1,72,41,63,37,21.0,35.0,NO
150,120,2,1,1,99,97,78,77,39.0,35.0,NO
279,178,3,1,2,116,114,54,55,18.0,35.0,NO
41,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
73,0,0,0,0,0,0,0,0,0.0,35.0,NO
81,2,2,0,2,1,1,0,1,0.0,35.0,NO
281,27,2,1,2,14,14,1,2,0.5,35.0,NO
33,0,0,0,0,0,0,0,0,0.0,35.0,NO
248,109,2,1,1,71,65,33,33,16.5,35.0,NO
200,0,0,0,0,0,0,0,0,0.0,35.0,NO
86,0,0,0,0,0,0,0,0,0.0,35.0,NO
49,0,0,0,0,0,0,0,0,0.0,35.0,NO
322,109,4,0,3,90,55,71,49,17.75,35.0,NO
40,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
69,69,1,0,1,69,69,69,69,69.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
142,33,3,0,2,15,7,-3,2,-1.0,35.0,NO
109,73,2,0,1,55,37,37,34,18.5,35.0,NO
322,28,2,1,2,11,11,-6,0,-3.0,35.0,NO
241,0,0,0,0,0,0,0,0,0.0,35.0,NO
70,0,0,0,0,0,0,0,0,0.0,35.0,NO
141,23,1,1,1,9,9,-5,0,-5.0,35.0,NO
146,324,9,0,4,235,152,146,152,16.222221,35.0,NO
84,12,2,1,2,8,6,4,3,2.0,35.0,NO
37,37,1,0,1,37,37,37,37,37.0,35.0,NO
102,1,1,1,1,0,0,-1,0,-1.0,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
94,11,2,2,1,6,3,1,2,0.5,35.0,NO
582,74,5,2,2,52,38,30,37,6.0,35.0,NO
24,24,1,0,1,24,24,24,24,24.0,35.0,NO
176,19,2,0,2,14,11,9,10,4.5,35.0,NO
53,53,1,0,1,53,53,53,53,53.0,35.0,NO
112,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
49,0,0,0,0,0,0,0,0,0.0,35.0,NO
102,0,0,0,0,0,0,0,0,0.0,35.0,NO
51,0,0,0,0,0,0,0,0,0.0,35.0,NO
108,18,2,1,1,9,6,0,3,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
318,18,2,0,2,5,4,-8,0,-4.0,35.0,NO
55,8,2,0,1,7,5,6,5,3.0,35.0,NO
137,24,3,1,3,18,11,12,10,4.0,35.0,NO
106,1,1,1,1,0,0,-1,0,-1.0,35.0,NO
104,55,5,0,3,26,14,-3,8,-0.6,35.0,NO
51,0,0,0,0,0,0,0,0,0.0,35.0,NO
89,19,3,0,2,10,6,1,1,0.33333334,35.0,NO
26,26,1,0,1,26,26,26,26,26.0,35.0,NO
107,78,1,0,1,60,60,42,42,42.0,35.0,NO
154,174,2,0,1,164,142,154,142,77.0,35.0,NO
698,535,9,0,2,290,114,45,41,5.0,35.0,NO
68,54,2,0,1,32,25,10,18,5.0,35.0,NO
530,33,2,1,1,17,9,1,1,0.5,35.0,NO
63,63,1,0,1,63,63,63,63,63.0,35.0,NO
50,1,1,0,1,0,0,-1,0,-1.0,35.0,NO
200,60,3,1,2,17,9,-26,3,-8.666667,35.0,NO
178,0,0,0,0,0,0,0,0,0.0,35.0,NO
655,370,9,0,3,222,96,74,43,8.222222,35.0,NO
32,3,1,0,1,3,3,3,3,3.0,35.0,NO
34,0,0,0,0,0,0,0,0,0.0,35.0,NO
53,0,0,0,0,0,0,0,0,0.0,35.0,NO
273,47,1,0,1,34,34,21,21,21.0,35.0,NO
113,32,4,0,1,21,16,10,9,2.5,35.0,NO
122,7,1,0,1,7,7,7,7,7.0,35.0,NO
216,0,0,0,0,0,0,0,0,0.0,35.0,NO
49,3,1,0,1,3,3,3,3,3.0,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
43,4,1,0,1,1,1,-2,0,-2.0,35.0,NO
70,0,0,0,0,0,0,0,0,0.0,35.0,NO
61,0,0,0,0,0,0,0,0,0.0,35.0,NO
186,6,1,1,1,3,3,0,0,0.0,35.0,NO
53,0,0,0,0,0,0,0,0,0.0,35.0,NO
213,38,8,4,3,25,11,12,11,1.5,35.0,NO
345,91,4,0,2,41,33,-9,0,-2.25,35.0,NO
75,151,6,0,2,113,91,75,91,12.5,35.0,NO
238,6,1,0,1,3,3,0,0,0.0,35.0,NO
90,160,9,0,2,125,96,90,96,10.0,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
166,44,3,1,2,33,24,22,22,7.3333335,35.0,NO
27,0,0,0,0,0,0,0,0,0.0,35.0,NO
141,24,3,1,3,7,6,-10,0,-3.3333333,35.0,NO
47,11,3,0,2,9,4,7,4,2.3333333,35.0,NO
33,0,0,0,0,0,0,0,0,0.0,35.0,NO
49,40,1,0,1,9,9,-22,0,-22.0,35.0,NO
355,26,2,1,2,12,12,-2,0,-1.0,35.0,NO
89,8,2,0,2,4,3,0,0,0.0,35.0,NO
48,0,0,0,0,0,0,0,0,0.0,35.0,NO
48,38,6,0,2,26,9,14,7,2.3333333,35.0,NO
52,41,4,0,1,22,8,3,3,0.75,35.0,NO
278,3,1,0,1,2,2,1,1,1.0,35.0,NO
188,2,1,0,1,0,0,-2,0,-2.0,35.0,NO
38,3,1,0,1,3,3,3,3,3.0,35.0,NO
250,12,2,0,2,10,8,8,7,4.0,35.0,NO
324,0,0,0,0,0,0,0,0,0.0,35.0,NO
211,34,5,1,2,18,10,2,2,0.4,35.0,NO
49,0,0,0,0,0,0,0,0,0.0,35.0,NO
95,39,5,1,3,33,30,27,30,5.4,35.0,NO
41,2,1,0,1,0,0,-2,0,-2.0,35.0,NO
95,35,4,0,2,22,9,9,9,2.25,35.0,NO
114,145,5,0,3,50,27,-45,2,-9.0,35.0,NO
118,0,0,0,0,0,0,0,0,0.0,35.0,NO
35,2,1,1,1,1,1,0,0,0.0,35.0,NO
55,8,2,0,1,7,5,6,5,3.0,35.0,NO
67,0,0,0,0,0,0,0,0,0.0,35.0,NO
195,0,0,0,0,0,0,0,0,0.0,35.0,NO
132,320,9,0,3,226,163,132,163,14.666667,35.0,NO
36,0,0,0,0,0,0,0,0,0.0,35.0,NO
86,10,1,0,1,7,7,4,4,4.0,35.0,NO
75,0,0,0,0,0,0,0,0,0.0,35.0,NO
32,0,0,0,0,0,0,0,0,0.0,35.0,NO
98,0,0,0,0,0,0,0,0,0.0,35.0,NO
31,0,0,0,0,0,0,0,0,0.0,35.0,NO
175,37,4,1,3,16,13,-5,2,-1.25,35.0,NO
98,150,3,0,2,41,40,-68,0,-22.666666,35.0,NO
37,0,0,0,0,0,0,0,0,0.0,35.0,NO
156,0,0,0,0,0,0,0,0,0.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
49,49,1,0,1,49,49,49,49,49.0,35.0,NO
174,18,4,0,3,12,5,6,4,1.5,35.0,NO
82,0,0,0,0,0,0,0,0,0.0,35.0,NO
54,54,1,1,1,54,54,54,54,54.0,35.0,NO
38,0,0,0,0,0,0,0,0,0.0,35.0,NO
56,0,0,0,0,0,0,0,0,0.0,35.0,NO
73,0,0,0,0,0,0,0,0,0.0,35.0,NO
289,8,2,0,2,4,3,0,0,0.0,35.0,NO
139,5,1,0,1,5,5,5,5,5.0,35.0,NO
90,0,0,0,0,0,0,0,0,0.0,35.0,NO
513,36,2,1,1,13,12,-10,0,-5.0,35.0,NO
119,0,0,0,0,0,0,0,0,0.0,35.0,NO
39,0,0,0,0,0,0,0,0,0.0,35.0,NO
155,23,1,0,1,9,9,-5,0,-5.0,35.0,NO
41,0,0,0,0,0,0,0,0,0.0,35.0,NO
65,0,0,0,0,0,0,0,0,0.0,35.0,NO
63,63,1,0,1,63,63,63,63,63.0,35.0,NO
160,0,0,0,0,0,0,0,0,0.0,35.0,NO
124,15,3,0,1,10,5,5,5,1.6666666,35.0,NO
45,0,0,0,0,0,0,0,0,0.0,35.0,NO
90,22,2,1,1,9,8,-4,0,-2.0,35.0,NO
128,0,0,0,0,0,0,0,0,0.0,35.0,NO
